,SMILES,E_adh,E_adh_2classes,prompt
5818,A A A A A A A A B B B A B A A B A A B A,8.386169333333333,1,a co-polymer with sequence A A A A A A A A B B B A B A A B A A B A
5819,B B A B B B A B B B B A A B B B B B B B,7.695133100000001,0,a co-polymer with sequence B B A B B B A B B B B A A B B B B B B B
5820,B A A B B B A B B B A A B B A A B A A B,8.031628066666666,0,a co-polymer with sequence B A A B B B A B B B A A B B A A B A A B
5821,B A A B A B A A A A A A A A A A A A A A,8.552996400000003,1,a co-polymer with sequence B A A B A B A A A A A A A A A A A A A A
5822,B B B B B B B B B B B B A B B B B A B A,7.6350948666666625,0,a co-polymer with sequence B B B B B B B B B B B B A B B B B A B A
5823,A A A A A A A A A A B A A A A B B A A A,8.700717399999998,1,a co-polymer with sequence A A A A A A A A A A B A A A A B B A A A
5824,A A A A A B A A A A A B A A B B A A B B,8.584895333333334,1,a co-polymer with sequence A A A A A B A A A A A B A A B B A A B B
5825,B B B B B A B B B A B B B B A A A B A B,8.0242649,0,a co-polymer with sequence B B B B B A B B B A B B B B A A A B A B
5826,A B A A A A A A B A A A A A A B A B B B,8.426496900000002,1,a co-polymer with sequence A B A A A A A A B A A A A A A B A B B B
5827,B A B A A B B A A A A A A A A A A A A A,8.694237933333332,1,a co-polymer with sequence B A B A A B B A A A A A A A A A A A A A
5828,B A B B A A B B B B B A B B B A B B A B,7.841785933333334,0,a co-polymer with sequence B A B B A A B B B B B A B B B A B B A B
5829,B B B A B B B A B B A B B B B B B A A B,7.787861733333331,0,a co-polymer with sequence B B B A B B B A B B A B B B B B B A A B
5830,A B A B A A B A B A B A B B B B A A B B,7.8784940666666685,0,a co-polymer with sequence A B A B A A B A B A B A B B B B A A B B
5831,B B A B A B B B B B A B A B B A B A A A,7.969489899999999,0,a co-polymer with sequence B B A B A B B B B B A B A B B A B A A A
5832,B B A A B B B B B B B B B B B B B A B B,8.08311156666667,0,a co-polymer with sequence B B A A B B B B B B B B B B B B B A B B
5833,B A B A B A B A A B B B B B B B A B B B,7.973846433333334,0,a co-polymer with sequence B A B A B A B A A B B B B B B B A B B B
5834,A A A A A A A B A B A A A A A A A A B A,8.393132366666666,1,a co-polymer with sequence A A A A A A A B A B A A A A A A A A B A
5835,A A B A B A A B B A A A A A A A B A A A,8.6312198,1,a co-polymer with sequence A A B A B A A B B A A A A A A A B A A A
5836,A A B A A B A A B A A A B A B A A A A B,8.124322600000001,0,a co-polymer with sequence A A B A A B A A B A A A B A B A A A A B
5837,B B A B B B A B B B A A A B B B B B B B,8.056613999999996,0,a co-polymer with sequence B B A B B B A B B B A A A B B B B B B B
5838,B B B B B B B A B B B B B A B A B A A B,7.871478566666665,0,a co-polymer with sequence B B B B B B B A B B B B B A B A B A A B
5839,A B A A B A B B A B A B A B B A A B A A,7.899654,0,a co-polymer with sequence A B A A B A B B A B A B A B B A A B A A
5840,B B A B A A B A A A A B B A A A A B B A,8.161280766666664,0,a co-polymer with sequence B B A B A A B A A A A B B A A A A B B A
5841,B B A A B B B B A B B A A B A B B B A B,8.126515633333334,0,a co-polymer with sequence B B A A B B B B A B B A A B A B B B A B
5842,B A A B A A A B A B B A A A A A A A A A,8.667587733333336,1,a co-polymer with sequence B A A B A A A B A B B A A A A A A A A A
5843,B A B A A A B B B A A A B B B B A B A B,8.203638000000002,0,a co-polymer with sequence B A B A A A B B B A A A B B B B A B A B
5844,B A A B A B A B B A A A B A A B A B B B,8.009063900000003,0,a co-polymer with sequence B A A B A B A B B A A A B A A B A B B B
5845,B B A B A A B B B B B A B B A B A B B B,7.898409866666668,0,a co-polymer with sequence B B A B A A B B B B B A B B A B A B B B
5846,A B A A B B B B B B B B A B B A B B B A,7.832401166666665,0,a co-polymer with sequence A B A A B B B B B B B B A B B A B B B A
5847,B B B B B A B A B B B A A B A B B B B A,7.932488766666667,0,a co-polymer with sequence B B B B B A B A B B B A A B A B B B B A
5848,A A B A B A B B A A B A A A A A B A A A,8.188735066666665,0,a co-polymer with sequence A A B A B A B B A A B A A A A A B A A A
5849,B A B A A A A A B B B B A A A B B B A A,8.676557433333334,1,a co-polymer with sequence B A B A A A A A B B B B A A A B B B A A
5850,B B B B B A A B B B B B B B B A A B B A,7.874390199999999,0,a co-polymer with sequence B B B B B A A B B B B B B B B A A B B A
5851,B A B A A B B B A B B B A B B A B B B B,7.784310166666664,0,a co-polymer with sequence B A B A A B B B A B B B A B B A B B B B
5852,A A B A A A A B A A A B A A A A A A A A,8.628293933333333,1,a co-polymer with sequence A A B A A A A B A A A B A A A A A A A A
5853,B B B B B B B B A B A A B B A B B B B B,7.789514566666668,0,a co-polymer with sequence B B B B B B B B A B A A B B A B B B B B
5854,B A B B B A B A A A A B A B A A A A B A,8.18880746666667,0,a co-polymer with sequence B A B B B A B A A A A B A B A A A A B A
5855,B B A B B B A A A A A B B A A A B A B B,8.477098566666667,1,a co-polymer with sequence B B A B B B A A A A A B B A A A B A B B
5856,B B B B B B A B B B B B B B A B B B B B,7.895598666666668,0,a co-polymer with sequence B B B B B B A B B B B B B B A B B B B B
5857,A A A A A A B A A A B A B A A B A B A B,8.184555100000003,0,a co-polymer with sequence A A A A A A B A A A B A B A A B A B A B
5858,A B B B A A A B B B B B B B B A A A B A,8.381942066666666,1,a co-polymer with sequence A B B B A A A B B B B B B B B A A A B A
5859,A B B B A B A A B B B A A A B B B B A B,8.107709633333334,0,a co-polymer with sequence A B B B A B A A B B B A A A B B B B A B
5860,B B A B A A B B B B B B B A B B A B A A,8.009029866666664,0,a co-polymer with sequence B B A B A A B B B B B B B A B B A B A A
5861,B B A B B B A B B B B B B A B B B B B B,7.7790877,0,a co-polymer with sequence B B A B B B A B B B B B B A B B B B B B
5862,A A B A A B A B B B B A A A A B B A A B,8.514837833333333,1,a co-polymer with sequence A A B A A B A B B B B A A A A B B A A B
5863,A B A A A A B A A A B A A A A A B A A B,8.247239833333333,1,a co-polymer with sequence A B A A A A B A A A B A A A A A B A A B
5864,A A B A B B B B B B B B B A A A B B B B,8.552377299999998,1,a co-polymer with sequence A A B A B B B B B B B B B A A A B B B B
5865,A A B A A A A B A B B A B A A A B A A A,8.379443666666665,1,a co-polymer with sequence A A B A A A A B A B B A B A A A B A A A
5866,A A B A A B A B A B A A A B A A B A A A,8.102888233333333,0,a co-polymer with sequence A A B A A B A B A B A A A B A A B A A A
5867,B A B A B B A B B B B A B B B B B B A B,7.5858743,0,a co-polymer with sequence B A B A B B A B B B B A B B B B B B A B
5868,B B A B B A A A A B A A A A A A A A A B,8.469015766666669,1,a co-polymer with sequence B B A B B A A A A B A A A A A A A A A B
5869,A A A B B A B B B A A B A B A A B B A A,8.145211266666669,0,a co-polymer with sequence A A A B B A B B B A A B A B A A B B A A
5870,B B B A B B B A A B B B B A B A B B B B,7.923748899999998,0,a co-polymer with sequence B B B A B B B A A B B B B A B A B B B B
5871,B A B B B B B B B B B B A B B A A B B B,7.78001906666667,0,a co-polymer with sequence B A B B B B B B B B B B A B B A A B B B
5872,A B B A B B B B A A A B A A A B A A A B,8.469721300000002,1,a co-polymer with sequence A B B A B B B B A A A B A A A B A A A B
5873,B A A A A A A A A A B A B A A A B A A B,8.472789666666667,1,a co-polymer with sequence B A A A A A A A A A B A B A A A B A A B
5874,B A A A A A A A B A B A B A A A A B A A,8.573943666666667,1,a co-polymer with sequence B A A A A A A A B A B A B A A A A B A A
5875,B B A A A A A B A A B B A B A A A B A A,8.294710866666668,1,a co-polymer with sequence B B A A A A A B A A B B A B A A A B A A
5876,A A B A B B A A A B B B B B B B B A B B,8.3017674,1,a co-polymer with sequence A A B A B B A A A B B B B B B B B A B B
5877,B B B A A B B B B B B B B B A B B B B B,7.855181733333332,0,a co-polymer with sequence B B B A A B B B B B B B B B A B B B B B
5878,B A B B A A A B B B A B B B A A B B A A,8.220061433333338,1,a co-polymer with sequence B A B B A A A B B B A B B B A A B B A A
5879,A A A B A B A A A A B B A A A B B A A A,8.631710966666668,1,a co-polymer with sequence A A A B A B A A A A B B A A A B B A A A
5880,A B A B B A A A B A A B A A A A A B A A,8.3565855,1,a co-polymer with sequence A B A B B A A A B A A B A A A A A B A A
5881,A A A A A A A B B A B A A A B B A B A A,8.2023435,0,a co-polymer with sequence A A A A A A A B B A B A A A B B A B A A
5882,A A B B B A A B A A A A B B A A B A B B,8.367889466666666,1,a co-polymer with sequence A A B B B A A B A A A A B B A A B A B B
5883,B B B A B A A A B A B A A A A A A A A A,8.769653233333333,1,a co-polymer with sequence B B B A B A A A B A B A A A A A A A A A
5884,A B B A A B A A A B B B A A B A A B A B,8.0413393,0,a co-polymer with sequence A B B A A B A A A B B B A A B A A B A B
5885,A A A B A A A B A A B A B A A A A A A A,8.480671866666668,1,a co-polymer with sequence A A A B A A A B A A B A B A A A A A A A
5886,A A A A A A A B A A B A A A B A A A A A,8.53409526666667,1,a co-polymer with sequence A A A A A A A B A A B A A A B A A A A A
5887,B B B B B B A B B A A B A B A A A A A A,8.750566433333335,1,a co-polymer with sequence B B B B B B A B B A A B A B A A A A A A
5888,A A A B B A A B B A A A A A A A A A A B,8.553987799999998,1,a co-polymer with sequence A A A B B A A B B A A A A A A A A A A B
5889,A A B A A A A A B B A B B A A B B B B A,8.475540633333335,1,a co-polymer with sequence A A B A A A A A B B A B B A A B B B B A
5890,A B B B B B B B A A B A A B B B A A B B,8.146899466666667,0,a co-polymer with sequence A B B B B B B B A A B A A B B B A A B B
5891,A B B B B B B A B B B B B B B A A A B B,8.223116133333333,1,a co-polymer with sequence A B B B B B B A B B B B B B B A A A B B
5892,A B A B A A A B A A A B A B B A A A A A,8.2125578,1,a co-polymer with sequence A B A B A A A B A A A B A B B A A A A A
5893,B B B B B B A A B B B B B B A B B B A B,7.770880266666669,0,a co-polymer with sequence B B B B B B A A B B B B B B A B B B A B
5894,A A B A B A B A A A A B A A A A A A A A,8.404794100000004,1,a co-polymer with sequence A A B A B A B A A A A B A A A A A A A A
5895,B A B B A B A B A A A A B A B A A A A B,8.23500426666667,1,a co-polymer with sequence B A B B A B A B A A A A B A B A A A A B
5896,A A A A A B A A A B A A A A A A A A A A,8.530862033333333,1,a co-polymer with sequence A A A A A B A A A B A A A A A A A A A A
5897,B A B A A B B A B A A A A A A B B B A A,8.486142933333333,1,a co-polymer with sequence B A B A A B B A B A A A A A A B B B A A
5898,B B A A B A B A B A A B B B B A B B A B,7.869763099999998,0,a co-polymer with sequence B B A A B A B A B A A B B B B A B B A B
5899,A A A A A A A B A A A A A B A B A A A A,8.420033666666667,1,a co-polymer with sequence A A A A A A A B A A A A A B A B A A A A
5900,A A B A A A A A A A B B B A A B B A A A,8.64072193333333,1,a co-polymer with sequence A A B A A A A A A A B B B A A B B A A A
5901,A B A A A B B A B B B B B A A A A B B B,8.678704533333335,1,a co-polymer with sequence A B A A A B B A B B B B B A A A A B B B
5902,A A B B A B B B A A A A B B A A B B A A,8.4449287,1,a co-polymer with sequence A A B B A B B B A A A A B B A A B B A A
5903,A A A B B B A B A B B A B B B B A A A A,8.411611133333333,1,a co-polymer with sequence A A A B B B A B A B B A B B B B A A A A
5904,A A A A B B B A A A B A A A A A A B A A,8.687208666666665,1,a co-polymer with sequence A A A A B B B A A A B A A A A A A B A A
5905,B B B B B B B A B B B B B B A B B B B A,7.928958466666668,0,a co-polymer with sequence B B B B B B B A B B B B B B A B B B B A
5906,A B B B B B B B A B B B A A A B B B B B,8.122882499999998,0,a co-polymer with sequence A B B B B B B B A B B B A A A B B B B B
5907,B A B B B B B B B B A A B B B B B B B B,7.652498766666662,0,a co-polymer with sequence B A B B B B B B B B A A B B B B B B B B
5908,B B B A B B B A B B B B A B A A B B B A,7.921046666666669,0,a co-polymer with sequence B B B A B B B A B B B B A B A A B B B A
5909,A B A A A A B A A B B B A B B A A B A B,8.109637166666664,0,a co-polymer with sequence A B A A A A B A A B B B A B B A A B A B
5910,B A A B A A A A A A A B A A A A A A A A,8.748056433333335,1,a co-polymer with sequence B A A B A A A A A A A B A A A A A A A A
5911,A B A B B A B B B B A A B A B A B A A B,7.901201466666668,0,a co-polymer with sequence A B A B B A B B B B A A B A B A B A A B
5912,B A A A B A B A A A B A A A A A A A B A,8.4725217,1,a co-polymer with sequence B A A A B A B A A A B A A A A A A A B A
5913,B A B A B B B B A A B A B A B A A A A A,8.420732666666662,1,a co-polymer with sequence B A B A B B B B A A B A B A B A A A A A
5914,A B A A B A A A B A A A B A B B A A B B,8.355537033333334,1,a co-polymer with sequence A B A A B A A A B A A A B A B B A A B B
5915,B A B A B B B B B B B B B B A B A A B B,8.011701833333333,0,a co-polymer with sequence B A B A B B B B B B B B B B A B A A B B
5916,A B A A B A A B B B A B A A B B B B A B,8.31812563333333,1,a co-polymer with sequence A B A A B A A B B B A B A A B B B B A B
5917,B B A A B B B B B B A B B A B B A B A A,8.1072345,0,a co-polymer with sequence B B A A B B B B B B A B B A B B A B A A
5918,A B A B B B A B A B A A A B B A B A A B,7.780096533333332,0,a co-polymer with sequence A B A B B B A B A B A A A B B A B A A B
5919,B B B B A A B B A B B A B B B B B B A B,7.750858333333332,0,a co-polymer with sequence B B B B A A B B A B B A B B B B B B A B
5920,B B B B B B B B B A A B B B B B B A B B,7.781897733333334,0,a co-polymer with sequence B B B B B B B B B A A B B B B B B A B B
5921,B A A B B B A A B A B A A A A B B A A B,8.280732566666666,1,a co-polymer with sequence B A A B B B A A B A B A A A A B B A A B
5922,A B A A B A B A B B B A A A B B B B A A,8.353510833333333,1,a co-polymer with sequence A B A A B A B A B B B A A A B B B B A A
5923,A A B A A A A A A A B A B A A A A A A A,8.610547766666668,1,a co-polymer with sequence A A B A A A A A A A B A B A A A A A A A
5924,B B A B B B B A B A B B B A B B B A B B,7.831139866666664,0,a co-polymer with sequence B B A B B B B A B A B B B A B B B A B B
5925,B B A A A B B B B B B A B A A A A B A A,8.641946899999999,1,a co-polymer with sequence B B A A A B B B B B B A B A A A A B A A
5926,B B B A B B B A B B B B A B A B A A A B,8.05729036666667,0,a co-polymer with sequence B B B A B B B A B B B B A B A B A A A B
5927,B A B A B A B B B B A B A A A B B B B B,8.004373533333336,0,a co-polymer with sequence B A B A B A B B B B A B A A A B B B B B
5928,B A A A A A A B A B A A A B B A B B A B,8.2318718,1,a co-polymer with sequence B A A A A A A B A B A A A B B A B B A B
5929,A B B B B B B A B B B B A B B B B A A B,8.034114833333335,0,a co-polymer with sequence A B B B B B B A B B B B A B B B B A A B
5930,B A B B A A B B A A B B B A A A A A B B,8.592348099999997,1,a co-polymer with sequence B A B B A A B B A A B B B A A A A A B B
5931,A B A B A B A A B A A B B B A B B B B B,8.044504633333334,0,a co-polymer with sequence A B A B A B A A B A A B B B A B B B B B
5932,B B A B A A B A A A B B A A A A B A B A,8.188763266666664,0,a co-polymer with sequence B B A B A A B A A A B B A A A A B A B A
5933,A B B B B B A A B B B A A A A A B A B A,8.545831066666668,1,a co-polymer with sequence A B B B B B A A B B B A A A A A B A B A
5934,B A B A A A B A A A A B A B A A B A A A,8.045107633333332,0,a co-polymer with sequence B A B A A A B A A A A B A B A A B A A A
5935,B A B A A A A A A A A B A B B A A A B A,8.401925766666665,1,a co-polymer with sequence B A B A A A A A A A A B A B B A A A B A
5936,A A A A B A A A B A A A A A A A A A A A,8.455775766666669,1,a co-polymer with sequence A A A A B A A A B A A A A A A A A A A A
5937,B A B A A B A B A B B A A B A B A B A A,7.806639866666668,0,a co-polymer with sequence B A B A A B A B A B B A A B A B A B A A
5938,A B B A B B B B B B B B B A B B B A B B,7.68427533333333,0,a co-polymer with sequence A B B A B B B B B B B B B A B B B A B B
5939,A B A B A B B A A A A B B B A A B A B A,8.115407000000001,0,a co-polymer with sequence A B A B A B B A A A A B B B A A B A B A
5940,A B A A A B A A B B A A A A A A A A A B,8.400432066666665,1,a co-polymer with sequence A B A A A B A A B B A A A A A A A A A B
5941,B B B B B B B B A A B B B B B A B A A B,8.09714776666667,0,a co-polymer with sequence B B B B B B B B A A B B B B B A B A A B
5942,B B A B A A A A B B A B A A A A A A A A,8.393527466666667,1,a co-polymer with sequence B B A B A A A A B B A B A A A A A A A A
5943,A A A B A A B B A B A B B A A A A A A A,8.465133099999997,1,a co-polymer with sequence A A A B A A B B A B A B B A A A A A A A
5944,B B B A B A B B A B B B B B B B B A B B,7.692061000000002,0,a co-polymer with sequence B B B A B A B B A B B B B B B B B A B B
5945,A B A B A A B B A B B B A A B A B B B B,7.928571099999999,0,a co-polymer with sequence A B A B A A B B A B B B A A B A B B B B
5946,A A A B A A A A B A A A A B B A A B B A,8.329751233333335,1,a co-polymer with sequence A A A B A A A A B A A A A B B A A B B A
