sequence,E_adh
B A A A B A B B B B B A B B B A B B A B,7.9461295
B B B B B B B A B A A B A B B A A B B B,8.123801233333333
B B A B A B B B B B A A A A A A B B A B,8.581262033333335
B A A B A B B A B B A A A B A A A B B A,8.295053533333332
B A B A B B B A A B B B B B B B B B B B,7.852906233333334
B A A A A A A A A A A A B A A B A A A A,8.6385653
A B A A A B B B B B A B A A B A B B B B,8.219193466666665
A B A A A B B B B B A A A B B A A B B B,8.313909899999999
B B A B B A B B B A B B A B B B B B B B,7.689462033333335
A A A A A B A B A A B A A A A B A A A B,8.362913033333331
B A A B B A A B B A A A B A A A A A B A,8.112053166666666
B A A B A B A A B B A A B B A A A B A A,8.012905599999998
B A B B A B B B B B A A A B B B B B B B,8.096848266666669
B A A B A A B B A A B B A B B A A A A B,8.2216562
A B A B A A A A A A A B A A A A A A A A,8.32215473333333
A B B B B B B A B A A B A B A B B B A A,7.948825466666666
B B A A B B A A B B A B B A A B A B B B,8.176502066666666
B B A B A A B B A B B B A B B B A B B A,7.797905133333334
A A A A A A A B A B A B B B A A A B B A,8.757032633333333
A B A B A B A B B B A B B A B A A A B A,7.905873433333335
B A A B B B A B B B B B A A B A B B B B,7.785619199999997
A B B B A B A A B A A B B A A A A B A A,8.313555066666668
A A A A A B B A A A A A A A A A B A A A,8.769564266666666
B B B A B B B B B B A B A A B B B A B B,7.777388833333333
B B B B B A B B B B A B B A B B A A A B,7.93811686666667
A A B A B B B A B B B A A A A A A A B A,8.550985499999998
A B B A A A A A B A A A A B B B A B A B,8.3367746
A A A B B B B B A B A B B A A A B B A B,8.444264999999998
B B B B A B B B B B B A A B B B B B B A,7.753759599999997
B A B A A A A A A B A B A B A A A A A A,8.401542366666668
A A B A B B A B B A B B A A B B B B B B,8.011785033333332
A B A B A B A A A A A B A A A A A A A A,8.622392166666664
B B B A B A A B B A B B B B A B B B B A,8.013498100000003
A A B B A A A A A A B B A B A A A B A A,8.571658599999997
B A B A A B A B A A A A A A B A A A A A,8.258701100000001
B B A B A A B A A A A A A A A A B A A B,8.366337300000003
B B A A B A B A B A A A A B A A B A A A,7.957622333333333
A A B B A A B A A B A A A B A A A A A A,8.241640900000002
A A B A A B A B A B B B A A B B A B A B,7.8279314666666675
B A B A B B B A B B A A B A A B B A A A,7.936125433333331
A B A B B A A A A A A A A A A A A B B A,8.539930800000002
B A B B A A B B B B B B A A A B A A B A,8.226635866666669
A B B B A A B B B A A B B B B B B B B B,8.022153066666666
A B B A B A B A B A B A A B B B B B B B,7.930205466666665
B A B A A B A B A B A B A B A B A B A B,7.580386000000002
A B A A B B B B A B B A A B A B B B B A,8.065500399999998
B A A B A B A A A A B A A B A A B B A A,7.981656333333332
B B B B A A A A B A B A A A B A A A A B,8.412004633333334
B A B B B B B B A A B B A B A A B B B B,8.3095012
A A A A B A A B A A A A A B A A A B A B,8.35675
B B A B B B A A A A A A A A B B A A A A,8.800385100000002
B A B B B A B B A A B B B B B B B B B A,7.911908499999997
B B B B B A A A B B B B A B A A B B A A,8.376459033333337
A B B A A B B A A B B B B B B B A B B B,8.015159466666669
B B B B B A B A B A A B B B B B B A B A,7.853783266666669
B A B A B A B B A B B A A A A A A A A A,8.479213033333334
B B A B B B B B A B B B B A B B A B B A,7.6299087
A B A A A A A B A A A A A A B B A A A A,8.664827933333333
A B A A B A A A B A A B A B A A B B A A,7.9621130666666655
B A A A B A B B B A A A A A A B A A A A,8.451027600000002
B B B B B A A A B A B B B B A B A A A B,8.347787733333336
B B B A B A A A A B A B B A B B A B B B,8.1783215
A A A A A A B A A B B A A A B B B A A B,8.650983
A A B A B B B A A A A A A A A A A A A B,8.836711866666668
A B B B A B A A A A B B A B B B B A B A,8.2403684
A A B A A B A A B A A A A A A B A A B B,8.291107233333335
A A B B B B A B B B A B B B B B A A B B,7.982001099999998
B A B B A A A A A A B B B B B A B A B B,8.581262033333335
A B A A B B A A A B A B A A A A A A B B,8.422005866666664
B B B B B B B B B A B A B A B B B A B B,7.890513033333333
B A B B B B B A B B B B B A B B B B B A,7.580255300000003
B A A A B A A B B A B A A A B B B A B A,8.308642566666666
A A A A A A B B B A A A A A A B A A B A,8.6858604
A A A A B B A B A B A B B A A A B B B A,8.250561066666664
A B B A B A A A A B A B A A A A A B B A,8.24743733333333
A A A B B B A A A A A A A A A A A A A A,8.887363466666667
A B B A A B B B B B A B B B A B B B B A,7.805136533333332
B B A B A A A B B A A B A A A A A B B A,8.368645199999996
A A B A B A A B A A A B A B A A B B B B,8.398003666666666
B A B B B A A A A A B B A A B B A B A A,8.5446731
B A A B A B A A B A A B B B A A B A B B,7.877401033333335
B B A A B B B A A A B A A A B A B A B A,8.141887033333337
B B A A B B B B B B B B B A B B B A B B,7.924507499999999
A B A B A A A B A A A B A A A A A B B A,8.272835733333334
A A B A A A B A A A B B B A A A A B A A,8.625580199999998
B B A B B B B B B A A A A A B B B B A B,8.2144716
A B A A A A A A B B A B A A B A A B A B,8.011943366666666
B B A B A B B B B A B B B A B A B A A A,8.027990900000002
A A B A A A A A A A A A B B A A A A A A,8.742070933333334
B B A B B A A B B B B B B B B B B B B B,7.881490100000004
A B A A A A A B A A A A A A B A B A A B,8.2079753
B B B B A B A A A A B B B B B B B B B B,8.214008100000003
B B B B A B B B B A B B A B B B B B B B,7.874489866666668
B B A A B A A B A A A A B B A A B A B B,8.297292499999998
A A B A B A A A B B B A A A B B B B A B,8.448389266666666
B B B B B B B B B B A B B B A B A B B B,7.834637633333333
B A A B A A A A B A A B B B B B A A A A,8.428916733333331
B A B A B A B B A B A B B B B B A A B B,7.954277966666666
B A B A A A B A A A A A B A A A A B B A,8.469591800000002
B A A A B B B A A A A B A A A B B B A A,8.539376866666666
B B B B B B A B B B B B B A B B B B A A,7.881394266666659
B B B B B B A A B B B B B B A B A B B B,7.806244166666662
B A B B B A B B B B B B B B B B B B B A,7.651398566666664
A B B A A B A B A A A A B A A B A A B A,8.10111306666667
A B B A A B B B B B B A B A B B B B A B,7.989948766666668
A B A B A A A A B B A A A B A B B A A A,8.213675933333333
B A A B A B A A A B B A A A A A A A A A,8.4654855
A B B B A B B B B B A A B B A B A B B B,7.898664200000001
A A A A A A B A B A B B A A A A B A A B,8.226516600000002
A A B A A A B B A A B A A B A A B B B B,8.349629233333333
A A B A B B A A B B A B B B A A B B A B,7.764210866666664
B A B B B A A B B B B A A B A A B A B B,8.026903799999998
A A B B A B A B A A A A B A A A B A B A,8.0573115
A A B B A A A A A B A A B B B A A A A B,8.70991563333333
A B B A A B B A B A A A B B B A B A B B,7.988105600000001
B A A B A A B A A B A B B B A B B B B B,8.1892869
A B B B B A B B B B B B A A B A B B A B,8.130318099999998
B A B B A A A B B B B A B A A B B A A A,8.256962799999997
B B B B B B B A B A A A B B B B B B B B,8.022441400000002
B B B B B A B A B B B B B B A B A B B B,7.699787133333331
B B A A B B A B B B B B A B A A B A B B,7.964566066666665
A B B A A A B A A B A B A B B A A B A B,7.882195666666664
B A A B B A A B B B A A B B A A B A B A,8.094638700000003
A A A A A A A B A A B A A A A A A A B A,8.573634900000002
A A A A A A A A B B B A A A B A A A A B,8.386580466666668
A A A A A B A B B A A A A A A A A A A A,8.808407266666668
B B B A B B B A B B B B B B B A A B B A,7.952431999999998
B A B A A A B A B A B B B B B B A B B B,8.1157031
B A A A B B A A A B A A B A A B A A B A,8.2714614
A B B A A B B A A B A A B A B A B B B B,7.98427576666667
A A A B A A B B A A A A B A A A A B A A,8.278583433333331
B B B B B B B B B B A A B B A A B A B A,8.318444499999998
A B B B A A B B B B B B A A B B B A B B,8.092934733333333
A A A B A A A A A B A A A B A A B A A A,8.422283366666667
B A B A A B A A A A A A B A A A A A B A,8.148044733333332
B A B A B A A B A B A B A B A B B A A A,7.876087433333332
A A B A B A A A A B A A A A A A A B B B,8.7078504
A A B B A B B B A B B A B A B B B A B A,7.890050933333331
B A B B A B B A B B B B B A B B B B A B,7.62496506666667
A A B B A B B A A B A A B A A A A A A A,8.496255466666668
A A B A A A A B B B B A B B A B A A A A,8.424116333333336
A B A A A A A B A A A B A A B B B A A A,8.524665166666667
A A A A B A A A A A B A A B A B A B A A,8.287245700000001
A B A B A A B B B B A B A B B A B B B B,7.8473986
B B B B B B B B B A B B B A B B B B B A,7.557658133333334
A B B B B B A A B A B B B B A B B A B A,8.028415300000002
A B A A B A A B A A B B B A B B A B B B,7.878033200000003
A A B B A B B B A B A A B B B B B A B A,7.9737871999999985
A A A A A A A A B A B A A A A A A A B A,8.313906366666668
B B B B B A B B B B B B B B A B B B A B,7.693434800000002
A B A A B A B A A A B A A A B A A B B B,8.007408400000001
B A A A A B B B A A A B B A A B A A A A,8.484189633333335
A A A A A A A A A A B A A A A A A A B A,8.790724966666666
A A A A A B B A A A B B B B A B B A A A,8.598275300000003
A A A A A A A A A B A A B A B B A B B B,8.571480666666666
A B B B B A B A B A A B A A A B B A A B,8.080144233333334
A B B B B A B B B B B B A A B A A B B A,8.034756533333335
A A B A A A B A B A A B A A A A B B A A,8.283550533333337
A A B A A A A A B A B A B A A A B B B B,8.339961366666664
A A B A A B A B A B A A A B B B B B B A,8.154493266666668
B B B B B A B B B A B B A A A A B B A A,8.272713199999998
B B B A B A B B B A B A A B B B B A A B,8.022201333333335
A B A A A B A A A A A A B B A A A B A B,8.294251466666667
A A A A B A B A A A B A A A A A A B A A,8.559072600000002
B B A A A A B A B A A A A A A A B A A A,8.322063333333334
A A B B B A B A A B A B B A B B B B B B,7.9656166666666675
A A A A A A A B A A A A B A A A A A B A,8.371876566666664
B B A A A A A B A A A A B B A A A A A B,8.463782199999999
A A A A B A A A B B A B A A A B A B A A,8.295497199999998
A A B A A A A A A B A B A A B A A A A A,8.283084600000002
B A A A A B B B A B A A B B A B A B B B,8.14301683333333
B A B A B B A A B A B A A A B A A B A A,7.961774133333328
A A A A A A A A B B A A B A A A A A A A,8.620674133333338
A B B B A A B B B B B B B A B B A B B B,8.0091853
B A B B B A B A B B B B B B A B B B B B,7.841876666666666
A A B A A A A A A A A A A A B A A B A A,8.573861200000001
B A B B B A B B A B A B A A A B B A B A,7.975560599999998
A A A A A A A A A A A A A B B A A B A B,8.694237933333332
B A A A A A B A A A A A B B A A B B B A,8.454579
B A A B A A B B B A B B B B A A A B A B,8.220718333333334
B B B A B A A A A B A A A A A B A B B A,8.562279466666666
A A B B A A B A B B A B B B B B B B A A,8.1083062
B B B B A B B A B A B B B B B B B B B B,7.685358566666668
A B B A B B A B A A B B A B A B B A B A,7.7890677666666654
B A B A B B B B B B A A B B B B B A A B,8.275131766666664
B A A B A A A A A A B A A A B A A B B A,8.247090266666664
A A A B A B A A A B A A A A A A A B A B,8.314778166666665
B A A B A A A A A A A A A A A A A B A B,8.367263500000002
B B A A B A A A B A B A B A A B A A A A,8.119994733333336
A A B A A A A B A A A A B A A A B A B A,8.227563666666667
A A A B A A A A A A A A B A B B A A A A,8.576322166666667
A B A B B B A B B B B B B A A A B A A B,8.018790033333334
A A A B A A A A A B A B A A B A A A A A,8.211129533333335
A B B B B A B A B B B B B B A B B B B A,7.824105600000001
B B B B B B A B A A A A B A B B B B B B,8.114206333333334
B A A B B B B A B B B A B B B A B A B B,7.837336333333333
A A A A A B A B B A B A B A A A A B A B,8.217831466666668
B B A A B B B B A A B A A A A A A A B A,8.504854833333333
B B B B B B B B B B B B B A A A B A A B,8.371339433333334
B B B B B B B A B A B B B B B B B B B B,7.608219466666668
B A A A B A B A B A B A A A A A A A B A,8.302244400000001
B B B B B B A B B A A B A B B A B A B B,7.6625259
B A A B A A B A B B B B A A B A A B A A,8.043978866666667
B A A A B A A A A B A A B A A A A A A B,8.351781666666673
B A A A A A A A B A B A A A A A A A A A,8.256861999999996
B B B B B A A A A B A B B A B B B B A B,8.225271033333334
A B B B B A B A B B A B A B A A A B B A,7.829244300000003
A A A A A A A B A A B A A B B A B B A A,8.496255466666668
A A A B A A A A B A B A A A A A B A A B,8.478483533333334
A B B B B B B A A B B B A A B B B A B B,7.9961183999999985
A B A B B B B A B B B B B A B A A A B B,8.067264066666667
B B B A B B B B B B B B B B B B A B B B,7.854403866666667
B B A B A B B A B B A B A B A B B B B B,7.702507299999997
B A B B B A B B B B B A A B B B B A B A,7.780249133333335
A B A B B A B B A B A A B B A A B B A B,7.734995466666668
A A B B B A B B B A B B B B B B B B B B,7.906025133333333
B A A A A B A B A A B A A A A A A A A A,8.260596433333333
B B B A A A B A B B A B B A B A A A B A,8.056301699999997
B A A A A B A B A A A A A A B A B B A A,8.5296345
A A B B B A A A B B B B A A B A A B A A,8.318016866666666
A B B A B B A B B B B B A B B B A A A B,8.088338866666664
A B B A B B A B B A A A A B A B B A B B,8.0119292
B B A B B B B A B A B B B A A B B B B B,7.636791799999996
B B A B A B A A B A B A B B B B B A B A,7.772053299999996
B A A B B B A B B B B B A A B B B B A B,8.094896433333334
A B A A A A A B A B B A A A A A B A B A,8.436954833333333
A A A A A B A A A A A A A B B A A B A A,8.324601900000001
A A B A B A B B B B A B A B A B B A B B,7.741886433333333
B A B A B A B B A A B A A A B A B A B A,7.644288700000001
B A B A B A A B A B A A B A B A B A B B,7.72627043333333
B B B B A B B B B A B B A B B A B B B A,7.597155433333333
A B A A A B A A A A A A B B A B B A A A,8.664550299999997
B B A A A A B A A A B B A B A A A A A A,8.522425599999996
A A B B A A A A B B A B B B A B B B B B,8.272713199999998
A A A A A A A A A A A B A A B A A A A A,8.870322533333336
B B B B B B A B B B B B B B B A B B B B,7.933494733333335
B A A B B A B B B A B A B B A A A B B A,8.1391232
A A A A A B A A A A B A B A A A B B A A,8.6597896
A A A B A A B B A A B A A A A A A A A A,8.409237366666666
A A B A A A A A A A A A B A A A A B B B,8.555371466666669
A A A A B A A A A A A B B A A A B A A A,8.535508833333333
A A B A A B B A A B B A B B B B A A A B,8.118944166666667
B A B A B B A A A B B A A A B A B B B A,8.055892266666666
B A B B B B A B A B B B A A B A B B B B,7.8230748
A A A B B A B B B B A A A B B B A A A A,8.832395233333333
A A B B B B B B B B B B B B B B B B A B,7.8844470000000015
B A B B B A B A A B B A A B A B B B B B,7.950115066666664
B A B B B B B A B B A B B B B A B A B B,7.885392366666664
B B B A A B B A A A B B A B B A B A B A,8.009611399999999
B B A A B A B A A A A B A A A A B A B B,8.2146324
B A B A B B A A B B B A B A B A A B A A,7.8279314666666675
B B B A B A B B B B A A B B B A A A A A,8.592123333333332
A B B A B A A B A A A A B A B B B B B B,8.158887966666668
A B A B A B A A B B A A B A A A A A A A,8.383393400000003
B B A B B A B B B B A B B B A A B B A B,7.805159166666666
A A A B A A A A A A B B B A B A B A A B,8.5182814
B A A A A B A A A A A B B A A A B A A A,8.569220700000002
A B A A A B A A B B B A B A B A A A A B,8.447091400000001
B A A A B A A A A B B A A A A A A A A B,8.354290833333332
B A B B A A A B A B B A A A A B A B A B,8.222587333333335
B B B A A B B B B B B A A B B B B A B B,7.918075
A B A A A B A A A B B B B A A B A A B A,8.28043723333333
A B B B B A A A B B B A B B B B A A A A,8.784174300000002
A B A A A B A B B A B B A B B B A B A B,7.793156299999998
B A A B A A A A A A A A A A A A A B A A,8.409486599999996
A A B B B A A A B B A B A A A A B B A B,8.445433166666666
B B A B B A A A A B A B B B A B B A B B,8.1188431
A A A A A A A B A B B A A A A A A A A A,8.463081400000002
B A B A A B A A B B B A A A B A A B B A,8.0413393
B B B B A B A B A A B B A B B B B B A B,7.840143666666666
B A A B B A A A A A B A B A A B B B B A,8.403210633333332
B B B B B B B B B B B B A B B B A B B B,7.614099066666666
B A B B B B B A B B A B B B B B B A B A,7.89476946666667
A A B A B B B B B A B A A B A B B B B B,7.951648300000002
B B A A A B A B A B A B B A B B B B B B,8.069942466666665
B A B A A A A A B B A A A A B B A B A A,8.408181599999999
B A B B B B B B B A A B B B B B B B B B,7.623565233333334
A A B B B B A B A B A A B A A B B A B B,8.129372600000002
A B A A A A B A B A A A A A B A A A B A,8.370324500000002
B B B B A B A B B B B A B A B A B B A A,7.8389199
B B B A A B A B B B B B B A B B B A A B,8.012056966666668
B B A A B B A A A A A A A B A A A B B B,8.354066900000001
A B A A B B B B B B B A B B B A B B B A,7.921676266666667
B A A A B B A A A A B A B A A A A A A A,8.677426633333331
A A A A A A A A A B A A B A A A A A A B,8.360475899999997
B A B A B B B B A A A B B B A A A B A B,8.203638000000002
B B B A A B B A A B B B B B A B B B A B,8.01323596666667
A A A A B A A A B A A B A A A B A A A A,8.354392099999997
A A B A B B A B B B B A B B B B B A A B,8.023581033333334
A B B B A B B B B A A B B A A B B A A B,8.368522766666667
B B B A B B A B B B A B B B B B B A B B,7.733146333333334
A B B A B A A B B B A B A B B B B B B A,7.938594099999998
A A A A B A B B A B B A A A B B B A A A,8.3514638
B B A A B B B B A B A B A B B A B A B A,7.746116233333332
A B A B A A A B B B B A B A A B A A B A,8.082870166666662
A B A A B A B A A B A A A B A B A B A A,7.754845533333333
A B A A A A A A B A A A A A A A A B A A,8.5351532
A B B B B A B B A B A A B B B A A B B A,7.797596900000002
A A A A A A A A B A B B A B A A A A A A,8.710615966666666
A A A B B A A B A A B A A A B A B A B A,7.909800999999998
B A B A B B B B A A B A B A B B A B A B,7.850488066666664
A B A B B B B B B A B A A B B B B A B B,7.802395400000002
A B A B A A A A A A B A B A A B A A B A,8.149970533333333
A A A B B A B A A B B A A A A A A A A A,8.54520866666667
