scattering_pattern,structure_type,num_atoms,num_atoms_2bins_5050,num_atoms_4bins,num_atoms_10bins,structure_type_cat
[ 0.    -0.011 -0.019 -0.028 -0.04  -0.049 -0.055 -0.065 -0.075 -0.079 -0.084 -0.095 -0.1   -0.098 -0.102  0.051  0.973  0.258 -0.101 -0.115 -0.118 -0.112 -0.108 -0.11  -0.109 -0.082  0.15   0.103  0.069 -0.055 -0.005  0.167 -0.033 -0.068 -0.063 -0.059 -0.054 -0.051 -0.047 -0.037  0.107  0.16  -0.02  -0.032 -0.028 -0.024  0.019  0.031 -0.018 -0.021 -0.022 -0.018  0.034  0.073  0.004  0.079  0.012 -0.019 -0.02  -0.02 -0.02  -0.021 -0.021 -0.02  -0.021 -0.017  0.049  0.054 -0.016 -0.017  0.01  -0.001 -0.016 -0.016 -0.015 -0.014 -0.013 -0.012 -0.002  0.034  0.025  0.029 -0.005 -0.007 -0.006 -0.005 -0.006 -0.005 -0.004 -0.004 -0.004 -0.003  0.018  0.031 -0.001  0.006  0.005 -0.004 -0.004 -0.004 -0.005 -0.005 -0.005 -0.005 -0.005  0.007  0.012  0.007 -0.005 -0.005 -0.005 -0.005 -0.005 -0.004 -0.004 -0.004 -0.003 -0.003  0.     0.008  0.001  0.002  0.    -0.     0.     0.     0.001  0.001  0.001  0.001  0.001  0.002  0.001  0.001],HCP,20,0,0,2,3
[ 0.    -0.006 -0.014 -0.022 -0.028 -0.034 -0.042 -0.048 -0.052 -0.058 -0.065 -0.069 -0.072 -0.078 -0.084 -0.083 -0.083 -0.092 -0.02   0.844  0.486 -0.073 -0.1   -0.096 -0.09  -0.093 -0.094 -0.088 -0.086 -0.088 -0.076  0.102  0.15   0.045  0.032 -0.06  -0.013  0.179  0.001 -0.052 -0.052 -0.05  -0.045 -0.043 -0.041 -0.038 -0.036 -0.029  0.097  0.173 -0.012 -0.028 -0.024 -0.022 -0.023  0.004  0.046 -0.012 -0.021 -0.019 -0.017 -0.019 -0.005  0.082  0.018  0.002  0.079  0.007 -0.017 -0.018 -0.017 -0.017 -0.017 -0.017 -0.016 -0.016 -0.016 -0.016 -0.013  0.031  0.072 -0.006 -0.014 -0.01   0.015  0.002 -0.011 -0.011 -0.01  -0.01 -0.009 -0.008 -0.008 -0.007  0.013  0.031  0.018  0.028 -0.003 -0.006 -0.006 -0.005 -0.005 -0.005 -0.005 -0.004 -0.005 -0.005 -0.005 -0.004  0.002  0.032  0.006 -0.003  0.005  0.002 -0.004 -0.005 -0.005 -0.004 -0.004 -0.004 -0.004 -0.004 -0.004 -0.003  0.009  0.009  0.009 -0.002 -0.002 -0.002 -0.002 -0.002],HCP,20,0,0,2,3
[ 0.    -0.007 -0.016 -0.024 -0.03  -0.038 -0.047 -0.052 -0.057 -0.066 -0.071 -0.073 -0.081 -0.088 -0.087 -0.088 -0.098 -0.042  0.781  0.561 -0.074 -0.106 -0.1   -0.096 -0.099 -0.099 -0.094 -0.091 -0.09  -0.029  0.214  0.047  0.075 -0.05  -0.046  0.165  0.044 -0.056 -0.058 -0.054 -0.049 -0.048 -0.046 -0.04  -0.038 -0.019  0.188  0.096 -0.026 -0.031 -0.028 -0.025 -0.015  0.046  0.001 -0.022 -0.024 -0.022 -0.02  -0.003  0.089  0.015  0.019  0.083 -0.007 -0.019 -0.019 -0.021 -0.02  -0.019 -0.019 -0.02  -0.019 -0.018 -0.017  0.02   0.094 -0.001 -0.016 -0.011  0.018 -0.001 -0.013 -0.013 -0.013 -0.013 -0.011 -0.011 -0.011 -0.003  0.042  0.02   0.042  0.003 -0.008 -0.008 -0.008 -0.007 -0.008 -0.008 -0.007 -0.007 -0.007 -0.007 -0.006  0.019  0.039 -0.002 -0.001  0.01 -0.004 -0.006 -0.007 -0.006 -0.006 -0.006 -0.006 -0.006 -0.005 -0.003  0.017  0.018  0.013 -0.004 -0.005 -0.004 -0.004 -0.004 -0.004 -0.003 -0.004 -0.003 -0.003 -0.003],HCP,24,0,0,2,3
[ 0.    -0.008 -0.022 -0.033 -0.039 -0.05  -0.063 -0.069 -0.073 -0.086 -0.095 -0.094 -0.1   -0.114 -0.07   0.71   0.63  -0.087 -0.124 -0.118 -0.118 -0.119 -0.115 -0.112 -0.083  0.171  0.099  0.053 -0.073  0.06  0.128 -0.065 -0.077 -0.067 -0.062 -0.062 -0.055 -0.046  0.028  0.215  0.008 -0.033 -0.033 -0.03   0.014  0.037 -0.021 -0.024 -0.022 -0.019  0.058  0.064  0.025  0.084 -0.008 -0.02  -0.022 -0.023 -0.022 -0.022 -0.024 -0.024 -0.021  0.027  0.086 -0.011 -0.021  0.007  0.    -0.02 -0.02  -0.02  -0.019 -0.018 -0.016  0.007  0.04   0.038  0.016 -0.01 -0.011 -0.01  -0.009 -0.007 -0.007 -0.007 -0.006 -0.005  0.014  0.049  0.003  0.008  0.008 -0.004 -0.005 -0.005 -0.006 -0.006 -0.006 -0.006 -0.001  0.021  0.023  0.003 -0.007 -0.008 -0.008 -0.007 -0.007 -0.008 -0.007 -0.007 -0.007 -0.001  0.018  0.002  0.003 -0.002 -0.004 -0.004 -0.003 -0.002 -0.002 -0.002 -0.001  0.     0.009  0.012  0.004  0.  0.     0.     0.001  0.   ],HCP,24,0,0,2,3
[ 0.    -0.012 -0.02  -0.028 -0.041 -0.05  -0.056 -0.065 -0.076 -0.082 -0.086 -0.094 -0.104 -0.104 -0.096  0.26   0.972  0.046 -0.114 -0.112 -0.117 -0.118 -0.113 -0.108 -0.106 -0.018  0.204  0.067  0.013 -0.069  0.124  0.069 -0.068 -0.07  -0.065 -0.06  -0.056 -0.051 -0.045  0.029  0.217  0.009 -0.033 -0.031 -0.029  0.001  0.045 -0.015 -0.024 -0.023 -0.02   0.022  0.089  0.005  0.084  0.022 -0.021 -0.022 -0.022 -0.023 -0.023 -0.023 -0.023 -0.023 -0.018  0.069  0.05  -0.019 -0.017  0.014 -0.007 -0.019 -0.019 -0.018 -0.017 -0.016 -0.014  0.011  0.04   0.038  0.017 -0.009 -0.01  -0.009 -0.008 -0.007 -0.007 -0.007 -0.006 -0.006  0.002  0.049  0.014  0.001  0.012 -0.003 -0.006 -0.006 -0.006 -0.006 -0.007 -0.007 -0.007  0.007  0.022  0.018 -0.004 -0.007 -0.007 -0.007 -0.007 -0.007 -0.007 -0.006 -0.006 -0.005  0.001  0.019  0.002  0.004 -0.001 -0.003 -0.003 -0.002 -0.002 -0.001 -0.001 -0.001 -0.     0.006  0.013  0.007  0.    -0.   ],HCP,24,0,0,2,3
[ 0.    -0.009 -0.022 -0.032 -0.039 -0.05  -0.061 -0.067 -0.074 -0.086 -0.092 -0.093 -0.102 -0.113 -0.085  0.557  0.776 -0.062 -0.122 -0.115 -0.117 -0.118 -0.115 -0.112 -0.098  0.114  0.136  0.068 -0.055 -0.002  0.169 -0.043 -0.074 -0.066 -0.064 -0.062 -0.053 -0.049 -0.024  0.193  0.08  -0.032 -0.035 -0.031 -0.011  0.048 -0.008 -0.022 -0.022 -0.023  0.009  0.096  0.01   0.077  0.033 -0.019 -0.024 -0.022 -0.021 -0.023 -0.024 -0.022 -0.023 -0.016  0.078  0.039 -0.02  -0.016  0.015 -0.012 -0.021 -0.02  -0.018 -0.018 -0.018 -0.013  0.029  0.032  0.042  0.001 -0.01  -0.01  -0.009 -0.008 -0.008 -0.007 -0.006 -0.006 -0.005  0.028  0.041 -0.001  0.01   0.004 -0.005 -0.006 -0.006 -0.005 -0.007 -0.007 -0.006  0.001  0.022  0.021  0.    -0.007 -0.008 -0.007 -0.007 -0.008 -0.007 -0.007 -0.007 -0.006  0.     0.019  0.001  0.003 -0.001 -0.004 -0.003 -0.002 -0.002 -0.002 -0.001 -0.001 -0.     0.007  0.013  0.005 -0.     0.     0.001  0.   ],HCP,24,0,0,2,3
[ 0.    -0.008 -0.015 -0.023 -0.031 -0.038 -0.045 -0.051 -0.058 -0.065 -0.068 -0.074 -0.081 -0.084 -0.084 -0.09  -0.098 -0.063  0.638  0.71 -0.057 -0.105 -0.097 -0.095 -0.099 -0.098 -0.092 -0.09  -0.091 -0.061  0.186  0.08   0.077 -0.029 -0.061  0.112  0.109 -0.052 -0.058 -0.054 -0.05  -0.048 -0.045 -0.042 -0.04  -0.032  0.106  0.179 -0.016 -0.03 -0.027 -0.026 -0.024  0.026  0.028 -0.021 -0.023 -0.021 -0.021 -0.018  0.055  0.062 -0.008  0.072  0.033 -0.017 -0.021 -0.021 -0.019 -0.019 -0.02  -0.019 -0.018 -0.018 -0.019 -0.012  0.072  0.052 -0.014 -0.015 -0.001  0.018 -0.01  -0.013 -0.013 -0.012 -0.012 -0.012 -0.011 -0.009  0.011  0.04   0.023  0.035 -0.005 -0.009 -0.008 -0.007 -0.008 -0.007 -0.007 -0.007 -0.007 -0.007 -0.007 -0.005  0.032  0.029 -0.005  0.002  0.008 -0.005 -0.007 -0.007 -0.006 -0.006 -0.006 -0.006 -0.005 -0.006 -0.001  0.019  0.018  0.01  -0.004 -0.004 -0.004 -0.004 -0.004 -0.004 -0.004 -0.003 -0.003 -0.003],HCP,24,0,0,2,3
[ 0.    -0.011 -0.02  -0.029 -0.04  -0.051 -0.058 -0.066 -0.076 -0.084 -0.088 -0.094 -0.104 -0.108 -0.092  0.401  0.894 -0.019 -0.119 -0.114 -0.116 -0.118 -0.115 -0.11  -0.103  0.044  0.177  0.069 -0.024 -0.047  0.167  0.004 -0.071 -0.068 -0.065 -0.06  -0.055 -0.051 -0.042  0.113  0.167 -0.024 -0.036 -0.031 -0.024  0.03   0.02  -0.021 -0.023 -0.024 -0.016  0.073  0.047  0.031  0.079 -0.012 -0.022 -0.022 -0.022 -0.023 -0.023 -0.023 -0.023 -0.023  0.016  0.092 -0.006 -0.021  0.002  0.007 -0.02  -0.019 -0.018 -0.018 -0.017 -0.015 -0.005  0.041  0.031  0.035 -0.008 -0.011 -0.009 -0.008 -0.009 -0.008 -0.006 -0.006 -0.007 -0.002  0.041  0.027 -0.001  0.013 -0.    -0.006 -0.006 -0.006 -0.007 -0.007 -0.006 -0.007  0.003  0.023  0.02  -0.003 -0.007 -0.007 -0.008 -0.008 -0.007 -0.007 -0.007 -0.006 -0.005  0.     0.018  0.002  0.004 -0.002 -0.003 -0.003 -0.002 -0.002 -0.001 -0.001 -0.001 -0.     0.007  0.013  0.006  0.     0.    -0.   ],HCP,24,0,0,2,3
[ 0.    -0.008 -0.022 -0.034 -0.04  -0.05  -0.064 -0.07  -0.074 -0.086 -0.097 -0.097 -0.099 -0.112 -0.04   0.843  0.474 -0.1   -0.125 -0.12 -0.118 -0.119 -0.116 -0.111 -0.05   0.198  0.076  0.024 -0.071  0.122  0.061 -0.071 -0.076 -0.07  -0.061 -0.058 -0.057 -0.043  0.116  0.163 -0.027 -0.035 -0.031 -0.023  0.04   0.009 -0.023 -0.024 -0.022  0.  0.094  0.018  0.072  0.043 -0.02  -0.022 -0.021 -0.022 -0.023 -0.023 -0.022 -0.024 -0.012  0.087  0.026 -0.021 -0.01   0.013 -0.017 -0.021 -0.021 -0.02  -0.019 -0.018 -0.008  0.039  0.032  0.033 -0.009 -0.012 -0.01  -0.009 -0.009 -0.008 -0.007 -0.006 -0.006  0.005  0.051  0.012  0.005  0.012 -0.004 -0.005 -0.005 -0.005 -0.006 -0.006 -0.006 -0.003  0.019  0.024  0.006 -0.007 -0.008 -0.007 -0.008 -0.008 -0.008 -0.007 -0.007 -0.007 -0.001  0.018  0.001  0.003 -0.002 -0.005 -0.004 -0.003 -0.003 -0.003 -0.002 -0.001 -0.     0.009  0.012  0.003  0.     0.  0.001  0.001  0.001  0.001],HCP,24,0,0,2,3
[ 0.    -0.007 -0.019 -0.029 -0.035 -0.044 -0.056 -0.061 -0.066 -0.076 -0.085 -0.085 -0.09  -0.101 -0.104 -0.088  0.333  0.94   0.015 -0.108 -0.106 -0.111 -0.111 -0.105 -0.103 -0.105 -0.086  0.136  0.124  0.073 -0.038 -0.045  0.169  0.021 -0.064 -0.062 -0.06  -0.056 -0.05  -0.047 -0.045 -0.02   0.193  0.086 -0.029 -0.032 -0.03  -0.025  0.026  0.027 -0.022 -0.024 -0.023 -0.021  0.016  0.09   0.     0.067  0.042 -0.02 -0.023 -0.022 -0.021 -0.022 -0.023 -0.022 -0.021 -0.022 -0.011  0.084  0.034 -0.018 -0.015  0.015 -0.002 -0.016 -0.016 -0.015 -0.014 -0.013 -0.013 -0.008  0.037  0.028  0.043  0.002 -0.008 -0.008 -0.008 -0.008 -0.007 -0.007 -0.007 -0.007 -0.007 -0.005  0.031  0.032 -0.004  0.007  0.003 -0.006 -0.007 -0.007 -0.007 -0.007 -0.008 -0.007 -0.007  0.004  0.02   0.02  -0.001 -0.006 -0.006 -0.006 -0.006 -0.005 -0.005 -0.004 -0.004 -0.004 -0.003  0.005  0.019  0.002  0.005  0.    -0.002 -0.002 -0.001 -0.001 -0.001 -0.001],HCP,24,0,0,2,3
[ 0.    -0.008 -0.019 -0.027 -0.035 -0.044 -0.053 -0.059 -0.066 -0.075 -0.08  -0.083 -0.092 -0.099 -0.096 -0.095  0.098  0.993  0.2   -0.097 -0.109 -0.113 -0.106 -0.103 -0.106 -0.103 -0.093  0.004  0.203  0.055  0.036 -0.068  0.052  0.149 -0.048 -0.066 -0.06  -0.054 -0.053 -0.051 -0.044 -0.039  0.028  0.219  0.016 -0.031 -0.03  -0.029 -0.02   0.04  0.009 -0.022 -0.024 -0.024 -0.02   0.031  0.082 -0.004  0.075  0.032 -0.02  -0.023 -0.022 -0.022 -0.022 -0.022 -0.021 -0.021 -0.021 -0.014  0.075  0.046 -0.016 -0.017  0.011  0.005 -0.015 -0.016 -0.015 -0.013 -0.013 -0.013 -0.01   0.021  0.036  0.037  0.018 -0.008 -0.009 -0.008 -0.007 -0.008 -0.007 -0.007 -0.007 -0.007 -0.007  0.004  0.047  0.007 -0.002  0.01  -0.004 -0.007 -0.007 -0.007 -0.008 -0.007 -0.007 -0.008 -0.006  0.012  0.02   0.016 -0.004 -0.006 -0.006 -0.005 -0.005 -0.005 -0.004 -0.004 -0.004 -0.004 -0.003  0.006  0.019  0.001  0.005  0. -0.002 -0.002 -0.001 -0.001],HCP,24,0,0,2,3
[ 0.    -0.008 -0.019 -0.029 -0.036 -0.044 -0.056 -0.063 -0.067 -0.076 -0.085 -0.088 -0.09  -0.1   -0.107 -0.084  0.481  0.84  -0.038 -0.114 -0.107 -0.109 -0.113 -0.107 -0.102 -0.103 -0.069  0.187  0.083  0.067 -0.06  -0.005  0.177 -0.028 -0.066 -0.061 -0.058 -0.056 -0.051 -0.046 -0.042  0.029  0.219  0.013 -0.032 -0.029 -0.029 -0.016  0.047 -0.001 -0.023 -0.023 -0.023 -0.018  0.066  0.052  0.012  0.086 -0.003 -0.021 -0.022 -0.023 -0.023 -0.021 -0.022 -0.023 -0.022 -0.019  0.034  0.083 -0.01  -0.019  0.001  0.013 -0.015 -0.017 -0.015 -0.014 -0.015 -0.014 -0.011  0.018  0.037  0.038  0.018 -0.008 -0.009 -0.008 -0.007 -0.008 -0.007 -0.007 -0.007 -0.007 -0.006  0.019  0.043 -0.002  0.004  0.008 -0.006 -0.007 -0.007 -0.007 -0.007 -0.007 -0.007 -0.007  0.001  0.021  0.02   0.001 -0.006 -0.006 -0.006 -0.006 -0.005 -0.005 -0.005 -0.004 -0.004 -0.004  0.005  0.02   0.002  0.005  0.    -0.002 -0.002 -0.001 -0.001 -0.001 -0.001 -0.001],HCP,24,0,0,2,3
[ 0.    -0.008 -0.014 -0.021 -0.029 -0.035 -0.041 -0.049 -0.055 -0.058 -0.065 -0.072 -0.074 -0.077 -0.085 -0.087 -0.084 -0.088  0.03   0.941  0.339 -0.08  -0.099 -0.099 -0.091 -0.092 -0.096 -0.091 -0.085 -0.088 -0.067  0.168  0.1    0.068 -0.006 -0.062  0.042  0.167 -0.035 -0.055 -0.053 -0.051 -0.047 -0.045 -0.042 -0.039 -0.037 -0.017  0.186  0.099 -0.024 -0.029 -0.027 -0.024 -0.021  0.032  0.023 -0.019 -0.022 -0.022 -0.02  -0.018  0.034  0.079 -0.008  0.046  0.064 -0.014 -0.02  -0.019 -0.018 -0.019 -0.019 -0.018 -0.018 -0.018 -0.018 -0.017 -0.002  0.091  0.024 -0.014 -0.015  0.002  0.017 -0.011 -0.014 -0.012 -0.011 -0.012 -0.011 -0.01  -0.009 -0.     0.042  0.017  0.042  0.003 -0.007 -0.007 -0.008 -0.007 -0.006 -0.007 -0.007 -0.007 -0.006 -0.007 -0.007 -0.002  0.039  0.018 -0.005  0.004  0.006 -0.005 -0.006 -0.006 -0.006 -0.006 -0.006 -0.006 -0.006 -0.005 -0.004  0.013  0.016  0.018 -0.002 -0.004 -0.004 -0.004 -0.004 -0.003],HCP,24,0,0,2,3
[ 0.    -0.008 -0.017 -0.025 -0.033 -0.04  -0.048 -0.056 -0.061 -0.067 -0.075 -0.081 -0.082 -0.088 -0.096 -0.097 -0.086  0.268  0.973  0.056 -0.099 -0.099 -0.105 -0.104 -0.098 -0.097 -0.097 -0.093 -0.051  0.198  0.066  0.078 -0.047 -0.047  0.167  0.038 -0.059 -0.06  -0.055 -0.05 -0.049 -0.047 -0.041 -0.037  0.027  0.219  0.019 -0.029 -0.029 -0.029 -0.025  0.021  0.033 -0.021 -0.024 -0.022 -0.022 -0.016  0.074  0.042  0.004  0.086  0.005 -0.019 -0.021 -0.022 -0.02  -0.02  -0.021 -0.02 -0.019 -0.02  -0.017  0.042  0.08  -0.01  -0.017 -0.004  0.019 -0.01 -0.014 -0.013 -0.013 -0.013 -0.011 -0.011 -0.01   0.025  0.033  0.036  0.018 -0.007 -0.008 -0.009 -0.008 -0.007 -0.008 -0.008 -0.007 -0.007 -0.008 -0.006  0.023  0.037 -0.004  0.002  0.008 -0.006 -0.007 -0.006 -0.007 -0.007 -0.006 -0.006 -0.007 -0.006  0.006  0.02   0.019  0.001 -0.004 -0.005 -0.005 -0.004 -0.004 -0.004 -0.003 -0.003 -0.003 -0.003 -0.002  0.009  0.017  0.001],HCP,24,0,0,2,3
[ 0.    -0.008 -0.019 -0.029 -0.034 -0.044 -0.055 -0.06  -0.066 -0.076 -0.083 -0.084 -0.091 -0.101 -0.1   -0.091  0.203  0.993  0.093 -0.102 -0.106 -0.113 -0.109 -0.103 -0.105 -0.105 -0.092  0.069  0.171  0.063 -0.003 -0.064  0.12   0.086 -0.059 -0.065 -0.061 -0.054 -0.051 -0.05 -0.046 -0.035  0.111  0.172 -0.019 -0.032 -0.03  -0.027 -0.003  0.047 -0.014 -0.023 -0.023 -0.023 -0.014  0.079  0.036  0.019  0.083 -0.008 -0.022 -0.021 -0.022 -0.023 -0.022 -0.021 -0.022 -0.022 -0.019  0.024  0.09  -0.006 -0.018 -0.004  0.016 -0.013 -0.016 -0.015 -0.015 -0.014 -0.013 -0.012  0.002  0.044  0.028  0.035 -0.005 -0.009 -0.008 -0.008 -0.007 -0.007 -0.007 -0.007 -0.007 -0.007 -0.002  0.042  0.019 -0.004  0.01  -0.001 -0.007 -0.007 -0.007 -0.007 -0.007 -0.007 -0.007 -0.007  0.008  0.02   0.018 -0.003 -0.006 -0.006 -0.006 -0.005 -0.005 -0.005 -0.004 -0.004 -0.004 -0.003  0.006  0.019  0.001  0.005  0.    -0.002 -0.002 -0.001 -0.001 -0.001],HCP,24,0,0,2,3
[ 0.    -0.01  -0.016 -0.024 -0.035 -0.042 -0.047 -0.057 -0.066 -0.069 -0.074 -0.084 -0.088 -0.087 -0.095 -0.104 -0.075  0.561  0.779 -0.05 -0.109 -0.101 -0.103 -0.106 -0.101 -0.098 -0.098 -0.091  0.045  0.191  0.052  0.024 -0.065  0.051  0.153 -0.045 -0.061 -0.058 -0.054 -0.051 -0.048 -0.044 -0.041 -0.018  0.19   0.091 -0.027 -0.031 -0.03  -0.025  0.004  0.043 -0.016 -0.022 -0.022 -0.024 -0.018  0.061  0.056 -0.002  0.085  0.013 -0.02  -0.021 -0.021 -0.021 -0.021 -0.021 -0.02  -0.02 -0.02  -0.016  0.054  0.07  -0.013 -0.017  0.001  0.016 -0.013 -0.015 -0.014 -0.013 -0.013 -0.012 -0.011 -0.005  0.039  0.024  0.043  0.002 -0.009 -0.008 -0.008 -0.008 -0.007 -0.007 -0.008 -0.008 -0.007 -0.007  0.001  0.046  0.01  -0.004  0.009 -0.001 -0.007 -0.007 -0.007 -0.007 -0.007 -0.007 -0.006 -0.006 -0.     0.02   0.02   0.006 -0.005 -0.005 -0.005 -0.004 -0.004 -0.004 -0.004 -0.003 -0.003 -0.003 -0.003  0.008  0.018  0.001  0.005  0.   ],HCP,24,0,0,2,3
[ 0.    -0.011 -0.019 -0.028 -0.039 -0.048 -0.055 -0.065 -0.073 -0.078 -0.085 -0.094 -0.097 -0.097 -0.105 -0.012  0.896  0.401 -0.095 -0.118 -0.117 -0.109 -0.109 -0.113 -0.108 -0.092  0.091  0.151  0.072 -0.03 -0.048  0.168  0.014 -0.068 -0.066 -0.061 -0.057 -0.054 -0.049 -0.043  0.029  0.218  0.011 -0.032 -0.03  -0.03  -0.008  0.049 -0.01  -0.024 -0.022 -0.022 -0.006  0.091  0.019  0.05   0.062 -0.017 -0.023 -0.022 -0.022 -0.023 -0.023 -0.023 -0.022 -0.022 -0.001  0.094  0.011 -0.019 -0.009  0.016 -0.013 -0.018 -0.017 -0.016 -0.016 -0.015 -0.012  0.015  0.039  0.038  0.018 -0.008 -0.009 -0.008 -0.008 -0.007 -0.007 -0.007 -0.006 -0.007 -0.004  0.036  0.03  -0.003  0.01   0.001 -0.006 -0.007 -0.007 -0.007 -0.007 -0.007 -0.007 -0.005  0.016  0.021  0.01  -0.006 -0.007 -0.007 -0.006 -0.006 -0.006 -0.006 -0.005 -0.005 -0.004  0.003  0.019  0.002  0.005 -0.    -0.002 -0.002 -0.002 -0.001 -0.001 -0.001 -0.001 -0.001  0.003  0.011],HCP,24,0,0,2,3
[ 0.    -0.01  -0.017 -0.025 -0.036 -0.044 -0.049 -0.057 -0.067 -0.072 -0.075 -0.084 -0.092 -0.091 -0.093 -0.103 -0.03   0.843  0.48  -0.086 -0.111 -0.108 -0.103 -0.104 -0.104 -0.099 -0.096 -0.073  0.17   0.095  0.077 -0.044 -0.046  0.17   0.029 -0.062 -0.06  -0.057 -0.054 -0.049 -0.046 -0.045 -0.035  0.111  0.175 -0.02  -0.032 -0.028 -0.027 -0.013  0.048 -0.005 -0.023 -0.024 -0.023 -0.02   0.045  0.071 -0.004  0.08  0.022 -0.019 -0.022 -0.022 -0.021 -0.021 -0.022 -0.021 -0.02  -0.021 -0.016  0.066  0.059 -0.015 -0.018  0.007  0.011 -0.015 -0.015 -0.013 -0.014 -0.014 -0.012 -0.011  0.004  0.043  0.027  0.035 -0.006 -0.009 -0.008 -0.008 -0.008 -0.007 -0.007 -0.007 -0.007 -0.007 -0.006  0.027  0.035 -0.004  0.004  0.006 -0.006 -0.008 -0.007 -0.007 -0.007 -0.007 -0.006 -0.006 -0.004  0.017  0.02   0.012 -0.005 -0.005 -0.005 -0.005 -0.005 -0.004 -0.004 -0.004 -0.003 -0.003 -0.003  0.007  0.019  0.001  0.005  0.    -0.002 -0.002],HCP,24,0,0,2,3
[ 0.    -0.007 -0.01  -0.014 -0.022 -0.027 -0.029 -0.035 -0.042 -0.044 -0.047 -0.054 -0.059 -0.059 -0.063 -0.071 -0.071 -0.07  -0.077 -0.084 -0.054  0.569  0.782 -0.03  -0.088 -0.082 -0.083 -0.087 -0.085 -0.082 -0.083 -0.082 -0.078 -0.077 -0.051  0.187  0.072  0.055  0.025 -0.061 -0.045  0.147  0.082 -0.047 -0.05  -0.048 -0.043 -0.04  -0.039 -0.037 -0.033 -0.031 -0.031 -0.013  0.181  0.113 -0.018 -0.023 -0.021 -0.019 -0.02  -0.015  0.041  0.021 -0.017 -0.018 -0.017 -0.018 -0.018 -0.015  0.053  0.063 -0.013  0.024  0.078 -0.008 -0.019 -0.019 -0.019 -0.019 -0.019 -0.018 -0.018 -0.018 -0.017 -0.017 -0.016 -0.015  0.005  0.092  0.015 -0.012 -0.012 -0.008  0.021  0.002 -0.009 -0.009 -0.009 -0.008 -0.008 -0.007 -0.007 -0.006 -0.006  0.012  0.041  0.011  0.041  0.005 -0.005 -0.006 -0.006 -0.006 -0.006 -0.007 -0.007 -0.007 -0.007 -0.007 -0.007 -0.007 -0.007  0.001  0.04   0.007 -0.006 -0.     0.007 -0.005 -0.006 -0.006 -0.006 -0.006],HCP,24,0,0,2,3
[ 0.    -0.011 -0.019 -0.028 -0.04  -0.049 -0.055 -0.065 -0.075 -0.079 -0.084 -0.095 -0.1   -0.098 -0.102  0.051  0.973  0.258 -0.101 -0.115 -0.119 -0.113 -0.109 -0.111 -0.11  -0.083  0.156  0.106  0.068 -0.056 -0.005  0.172 -0.034 -0.069 -0.065 -0.061 -0.057 -0.053 -0.049 -0.039  0.113  0.169 -0.022 -0.034 -0.03  -0.026  0.019  0.031 -0.02  -0.024 -0.024 -0.02   0.037  0.08   0.004  0.087  0.013 -0.021 -0.023 -0.022 -0.023 -0.023 -0.023 -0.022 -0.023 -0.019  0.058  0.063 -0.017 -0.019  0.012 -0.    -0.018 -0.018 -0.017 -0.016 -0.015 -0.014 -0.002  0.042  0.03   0.035 -0.007 -0.01  -0.008 -0.008 -0.008 -0.007 -0.006 -0.007 -0.007 -0.005  0.023  0.042 -0.002  0.008  0.006 -0.006 -0.007 -0.006 -0.007 -0.007 -0.007 -0.007 -0.006  0.013  0.022  0.013 -0.006 -0.007 -0.007 -0.007 -0.007 -0.006 -0.006 -0.006 -0.005 -0.005  0.002  0.019  0.002  0.004 -0.001 -0.002 -0.002 -0.002 -0.001 -0.001 -0.001 -0.001 -0.     0.004  0.012  0.008],HCP,24,0,0,2,3
[ 0.    -0.006 -0.014 -0.022 -0.028 -0.034 -0.041 -0.048 -0.052 -0.058 -0.065 -0.069 -0.071 -0.078 -0.084 -0.083 -0.083 -0.092 -0.02   0.844  0.486 -0.074 -0.1   -0.096 -0.09  -0.093 -0.095 -0.089 -0.086 -0.088 -0.077  0.106  0.155  0.045  0.032 -0.061 -0.013  0.185  0.001 -0.054 -0.054 -0.052 -0.047 -0.044 -0.043 -0.04  -0.037 -0.031  0.103  0.183 -0.013 -0.03  -0.026 -0.024 -0.024  0.004  0.047 -0.013 -0.023 -0.02 -0.019 -0.021 -0.005  0.09   0.02   0.003  0.086  0.008 -0.018 -0.019 -0.019 -0.019 -0.019 -0.019 -0.018 -0.018 -0.018 -0.017 -0.015  0.037  0.083 -0.006 -0.016 -0.012  0.017  0.002 -0.013 -0.012 -0.012 -0.012 -0.011 -0.01  -0.01  -0.009  0.015  0.038  0.022  0.034 -0.004 -0.008 -0.008 -0.007 -0.007 -0.007 -0.007 -0.006 -0.007 -0.007 -0.006 -0.006  0.003  0.044  0.008 -0.005  0.007  0.003 -0.006 -0.006 -0.006 -0.006 -0.006 -0.006 -0.006 -0.005 -0.005 -0.004  0.016  0.016  0.016 -0.003 -0.004 -0.004 -0.004 -0.004],HCP,24,0,0,2,3
